,loss,mape,mse,val_loss,val_mape,val_mse
669,0.01630551554262638,16.863508224487305,0.01630551554262638,0.013442954048514366,22.0474796295166,0.013442954048514366
670,0.016257241368293762,16.995737075805664,0.016257241368293762,0.013315380550920963,21.849239349365234,0.013315380550920963
671,0.016341615468263626,16.987709045410156,0.016341615468263626,0.012741434387862682,20.534042358398438,0.012741434387862682
672,0.016259517520666122,16.549386978149414,0.016259517520666122,0.012259159237146378,18.517114639282227,0.012259159237146378
673,0.01676987111568451,16.551313400268555,0.01676987111568451,0.012220374308526516,18.057401657104492,0.012220374308526516
674,0.017155112698674202,16.53218650817871,0.017155112698674202,0.01227512862533331,18.798866271972656,0.01227512862533331
675,0.01647854782640934,16.581905364990234,0.01647854782640934,0.013091986067593098,21.45118522644043,0.013091986067593098
676,0.016298042610287666,16.83957290649414,0.016298042610287666,0.014349956065416336,23.591245651245117,0.014349956065416336
677,0.016658226028084755,17.638113021850586,0.016658226028084755,0.014393200166523457,23.791624069213867,0.014393200166523457
678,0.016549116000533104,17.598915100097656,0.016549116000533104,0.013236626982688904,22.264158248901367,0.013236626982688904
679,0.015993213281035423,16.920019149780273,0.015993213281035423,0.012120339088141918,19.818288803100586,0.012120339088141918
680,0.01618112623691559,16.452226638793945,0.01618112623691559,0.011665333062410355,17.64060401916504,0.011665333062410355
681,0.01701633632183075,16.469886779785156,0.01701633632183075,0.01168171688914299,17.22312355041504,0.01168171688914299
682,0.017621640115976334,16.417531967163086,0.017621640115976334,0.011617409065365791,17.625234603881836,0.011617409065365791
683,0.017004363238811493,16.457700729370117,0.017004363238811493,0.01214794721454382,20.262596130371094,0.01214794721454382
684,0.016167208552360535,16.580673217773438,0.016167206689715385,0.013346406631171703,22.844066619873047,0.013346406631171703
685,0.016304986551404,17.30841636657715,0.016304986551404,0.014333393424749374,24.308387756347656,0.014333393424749374
686,0.01667829044163227,17.735916137695312,0.01667829044163227,0.01424779649823904,24.191028594970703,0.01424779649823904
687,0.016586292535066605,17.624961853027344,0.016586292535066605,0.013272058218717575,22.78803825378418,0.013272058218717575
688,0.016292598098516464,17.31984519958496,0.016292598098516464,0.01243780367076397,21.169677734375,0.01243780367076397
689,0.01600031554698944,16.740554809570312,0.01600031554698944,0.011880387552082539,19.605295181274414,0.011880387552082539
690,0.016183044761419296,16.418298721313477,0.016183044761419296,0.011544511653482914,18.07370948791504,0.011544511653482914
691,0.016604488715529442,16.299142837524414,0.016604488715529442,0.011502454988658428,17.87689208984375,0.011502454988658428
692,0.016629667952656746,16.284263610839844,0.016629667952656746,0.011740244925022125,18.89249038696289,0.011740244925022125
693,0.0160809438675642,16.482961654663086,0.0160809438675642,0.012795347720384598,21.426782608032227,0.012795347720384598
694,0.016087202355265617,16.867891311645508,0.016087202355265617,0.014030893333256245,23.1223201751709,0.014030893333256245
695,0.01652492955327034,17.48581314086914,0.01652492955327034,0.01419531274586916,23.15969467163086,0.01419531274586916
696,0.01649361476302147,17.435941696166992,0.01649361476302147,0.013179514557123184,21.620206832885742,0.013179514557123184
697,0.016025932505726814,16.83461570739746,0.016025934368371964,0.012150219641625881,19.827478408813477,0.012150219641625881
698,0.015912028029561043,16.390596389770508,0.015912028029561043,0.011678975075483322,18.61662483215332,0.011678975075483322
699,0.016355974599719048,16.39919662475586,0.016355974599719048,0.011675349436700344,18.560007095336914,0.011675349436700344
700,0.01607462391257286,16.294326782226562,0.01607462204992771,0.012072608806192875,19.7448787689209,0.012072608806192875
701,0.016061333939433098,16.635820388793945,0.016061333939433098,0.012530169449746609,20.594383239746094,0.012530169449746609
702,0.015880154445767403,16.66411781311035,0.015880154445767403,0.012401606887578964,20.464750289916992,0.012401606887578964
703,0.0160239078104496,16.684476852416992,0.0160239078104496,0.012246405705809593,20.357215881347656,0.012246405705809593
704,0.01581997610628605,16.62165069580078,0.01581997610628605,0.01249779388308525,20.933626174926758,0.01249779388308525
705,0.015924368053674698,16.85926628112793,0.015924368053674698,0.012430345639586449,20.784008026123047,0.012430345639586449
706,0.0158619936555624,16.703121185302734,0.01586199179291725,0.01202002540230751,19.98237419128418,0.01202002540230751
707,0.01578228548169136,16.53408432006836,0.01578228548169136,0.011765887960791588,19.4390811920166,0.011765887960791588
708,0.015825215727090836,16.43372917175293,0.015825215727090836,0.01163333747535944,19.133195877075195,0.01163333747535944
709,0.01589651219546795,16.353885650634766,0.01589651219546795,0.01179547980427742,19.617101669311523,0.01179547980427742
710,0.015597154386341572,16.445791244506836,0.015597154386341572,0.012701822444796562,21.016862869262695,0.012701822444796562
711,0.015976563096046448,16.926342010498047,0.015976563096046448,0.013731934130191803,22.20195770263672,0.013731934130191803
712,0.016394587233662605,17.3096923828125,0.016394587233662605,0.013444014824926853,21.820343017578125,0.013444014824926853
713,0.016132278367877007,17.07480239868164,0.016132278367877007,0.012153557501733303,20.29932403564453,0.012153557501733303
714,0.01574515923857689,16.469432830810547,0.01574515923857689,0.011248034425079823,18.12981414794922,0.011248034425079823
715,0.01610642299056053,16.15394401550293,0.01610642299056053,0.011058807373046875,17.167037963867188,0.011058807373046875
716,0.016440510749816895,16.317556381225586,0.016440510749816895,0.01100926287472248,17.523452758789062,0.01100926287472248
717,0.016311751678586006,16.203691482543945,0.016311751678586006,0.011200794018805027,18.59345245361328,0.011200794018805027
718,0.015757136046886444,16.288068771362305,0.015757136046886444,0.011714921332895756,19.767431259155273,0.011714921332895756
719,0.015878302976489067,16.542259216308594,0.015878302976489067,0.012953861616551876,21.37691879272461,0.012953861616551876
720,0.016484001651406288,17.32561492919922,0.016484001651406288,0.012783477082848549,21.2203369140625,0.012783477082848549
721,0.015959128737449646,16.897232055664062,0.015959128737449646,0.011454391293227673,19.42876434326172,0.011454391293227673
722,0.01543651893734932,16.31009864807129,0.01543651893734932,0.01089849416166544,17.652761459350586,0.01089849416166544
723,0.01593293808400631,16.124422073364258,0.01593293808400631,0.01102723740041256,16.49983787536621,0.01102723740041256
724,0.017155136913061142,16.307525634765625,0.017155136913061142,0.011039779521524906,16.46167755126953,0.011039779521524906
725,0.017105644568800926,16.195913314819336,0.017105644568800926,0.010774923488497734,17.384769439697266,0.010774923488497734
726,0.015836309641599655,16.010967254638672,0.015836309641599655,0.01154269278049469,19.851219177246094,0.01154269278049469
