,loss,val_loss
0,1.5859657526016235,1.4569766521453857
1,1.5639312267303467,1.4382790327072144
2,1.543175458908081,1.4196746349334717
3,1.5237705707550049,1.4035069942474365
4,1.5058372020721436,1.3903865814208984
5,1.4881985187530518,1.3773906230926514
6,1.4698516130447388,1.364462971687317
7,1.451932668685913,1.351601243019104
8,1.4346206188201904,1.3387762308120728
9,1.4166557788848877,1.3259518146514893
10,1.3987624645233154,1.3130842447280884
11,1.3802461624145508,1.3001614809036255
12,1.3619368076324463,1.2866451740264893
13,1.3448106050491333,1.269896149635315
14,1.3276259899139404,1.253143072128296
15,1.310396432876587,1.2363728284835815
16,1.2931097745895386,1.2195746898651123
17,1.2760521173477173,1.2028247117996216
18,1.2599332332611084,1.1860933303833008
19,1.2436883449554443,1.1693538427352905
20,1.2273000478744507,1.1525837182998657
21,1.210768222808838,1.1357628107070923
22,1.194080114364624,1.1188732385635376
23,1.1772245168685913,1.101899266242981
24,1.1601918935775757,1.084826111793518
25,1.143537998199463,1.067700743675232
26,1.126714825630188,1.0504992008209229
27,1.1096409559249878,1.0332005023956299
28,1.0924744606018066,1.0158483982086182
29,1.075269103050232,0.998415470123291
30,1.057710886001587,0.9808787107467651
31,1.0398049354553223,0.9632188677787781
32,1.0215575695037842,0.9454202651977539
33,1.0029757022857666,0.9274700880050659
34,0.9840677380561829,0.9093589782714844
35,0.9648427963256836,0.8910800218582153
36,0.9453108906745911,0.8726288080215454
37,0.9254833459854126,0.8540037274360657
38,0.9053726196289062,0.835205078125
39,0.8849665522575378,0.8162341117858887
40,0.8642834424972534,0.7970951795578003
41,0.8433531522750854,0.7777951955795288
42,0.822216808795929,0.7583441734313965
43,0.8008526563644409,0.7387522459030151
44,0.7792759537696838,0.7190307974815369
45,0.7575080394744873,0.6991521120071411
46,0.7358396649360657,0.6791417002677917
47,0.714087963104248,0.659022331237793
48,0.6922681927680969,0.6388198137283325
49,0.6703971028327942,0.6185585260391235
50,0.6484872102737427,0.5982637405395508
51,0.6265637278556824,0.5779616236686707
52,0.6046537160873413,0.5576794743537903
53,0.5829436779022217,0.5374190807342529
54,0.5613130927085876,0.5172141790390015
55,0.5397728085517883,0.4970983862876892
56,0.5183544158935547,0.47710561752319336
57,0.49708276987075806,0.45726218819618225
58,0.4758811891078949,0.43760251998901367
59,0.4549258351325989,0.4181641936302185
60,0.43423423171043396,0.3989808261394501
61,0.413822740316391,0.38015303015708923
62,0.3937247395515442,0.36168330907821655
63,0.3739737272262573,0.3435549736022949
64,0.3546026647090912,0.32579970359802246
65,0.3356444835662842,0.308447927236557
66,0.31713104248046875,0.2915293872356415
67,0.29909348487854004,0.27507275342941284
68,0.28155797719955444,0.25910359621047974
69,0.2645282447338104,0.2436482012271881
70,0.24806459248065948,0.22873182594776154
71,0.23219390213489532,0.21437764167785645
72,0.21694104373455048,0.20060662925243378
73,0.20232844352722168,0.1874374896287918
74,0.18837597966194153,0.17488649487495422
75,0.17510083317756653,0.16296717524528503
76,0.16251727938652039,0.151690274477005
77,0.15063631534576416,0.1410633772611618
