,loss,val_loss
0,3.1427245140075684,2.883493423461914
1,3.083357810974121,2.826803684234619
2,3.0242111682891846,2.770371913909912
3,2.9653117656707764,2.714223623275757
4,2.906689167022705,2.6583847999572754
5,2.8483710289001465,2.602879285812378
6,2.79038667678833,2.547733783721924
7,2.732764482498169,2.492973566055298
8,2.6755340099334717,2.438624620437622
9,2.6187243461608887,2.384711742401123
10,2.562364339828491,2.3312621116638184
11,2.5064830780029297,2.2782998085021973
12,2.4511101245880127,2.225851058959961
13,2.396273136138916,2.173940420150757
14,2.342000722885132,2.1225929260253906
15,2.288321018218994,2.0718324184417725
16,2.2352609634399414,2.0216832160949707
17,2.182847023010254,1.97216796875
18,2.1311051845550537,1.9233105182647705
19,2.0800609588623047,1.875131368637085
20,2.029737949371338,1.8276523351669312
21,1.980159044265747,1.7808935642242432
22,1.9313468933105469,1.7348740100860596
23,1.883321762084961,1.6896123886108398
24,1.8361034393310547,1.645125150680542
25,1.7897090911865234,1.6014286279678345
26,1.7441558837890625,1.558537244796753
27,1.699458360671997,1.5164642333984375
28,1.6556297540664673,1.475221872329712
29,1.6126821041107178,1.4348204135894775
30,1.570624828338623,1.3952690362930298
31,1.5294663906097412,1.3565752506256104
32,1.489213228225708,1.3187448978424072
33,1.4498693943023682,1.281782627105713
34,1.4114378690719604,1.2456914186477661
35,1.3739197254180908,1.2104723453521729
36,1.3373138904571533,1.1761252880096436
37,1.3016180992126465,1.142648458480835
38,1.2668278217315674,1.1100387573242188
39,1.232937216758728,1.0782910585403442
40,1.1999386548995972,1.0473995208740234
41,1.1678235530853271,1.0173559188842773
42,1.1365808248519897,0.9881517291069031
43,1.106199026107788,0.9597765207290649
44,1.0766650438308716,0.9322189092636108
45,1.0479646921157837,0.9054660797119141
46,1.0200828313827515,0.8795045614242554
47,0.9930028915405273,0.8543197512626648
48,0.9667080640792847,0.8298961520195007
49,0.9411808252334595,0.8062173128128052
50,0.9164023399353027,0.7832666635513306
51,0.8923541307449341,0.7610263824462891
52,0.8690166473388672,0.7394789457321167
53,0.8463708758354187,0.7186058163642883
54,0.8243967890739441,0.6983884572982788
55,0.8030746579170227,0.6788082122802734
56,0.7823851704597473,0.659846305847168
57,0.7623081803321838,0.6414838433265686
58,0.7428247332572937,0.6237022280693054
59,0.7239156365394592,0.6064828634262085
60,0.7055619359016418,0.5898078680038452
61,0.6877455711364746,0.57365882396698
62,0.6704482436180115,0.5580180883407593
63,0.6536527872085571,0.5428687930107117
64,0.637342095375061,0.5281938314437866
65,0.6214998960494995,0.5139771699905396
66,0.6061103940010071,0.500203013420105
67,0.5911582708358765,0.486855685710907
68,0.5766288042068481,0.4739210605621338
69,0.5625081062316895,0.46138447523117065
70,0.548782467842102,0.4492324888706207
71,0.535439133644104,0.4374517798423767
72,0.5224656462669373,0.4260300099849701
73,0.5098501443862915,0.4149549603462219
74,0.49758124351501465,0.404215008020401
75,0.48564833402633667,0.39379921555519104
76,0.47404104471206665,0.38369694352149963
77,0.46274933218955994,0.37389811873435974
78,0.4517641067504883,0.36439287662506104
79,0.4410758912563324,0.35517221689224243
80,0.4306764602661133,0.3462270200252533
81,0.4205573499202728,0.3375489115715027
82,0.41071075201034546,0.32912975549697876
83,0.4011290669441223,0.3209616541862488
84,0.39180490374565125,0.3130371570587158
85,0.3827313780784607,0.3053492605686188
86,0.37390175461769104,0.2978908121585846
87,0.36530953645706177,0.2906554043292999
88,0.3569484353065491,0.28363651037216187
89,0.34881260991096497,0.27682816982269287
90,0.3408960998058319,0.2702244222164154
91,0.3331933915615082,0.26381945610046387
92,0.32569894194602966,0.25760793685913086
93,0.3184075653553009,0.2515844404697418
94,0.31131410598754883,0.24574390053749084
95,0.30441373586654663,0.24008138477802277
96,0.2977015972137451,0.23459205031394958
97,0.2911730110645294,0.2292713224887848
98,0.284823477268219,0.2241145372390747
