,neuron,mae,mse,rmse,Perror
14165,relu_23_15_21,0.12057744582494034,0.021852682554571297,0.14782652858865114,12.900249126649289
13600,relu_22_21_23,0.13579711039860978,0.02185422128870501,0.14783173302341082,13.709205901493775
3270,relu_8_17_7,0.13889983018239274,0.021854366503780222,0.14783222417247271,14.208839050998929
4106,relu_9_21_6,0.1286631973584486,0.021855864243392566,0.14783728975935864,12.958444300979375
5315,relu_11_11_27,0.12466922124226823,0.021862420127995857,0.14785946073212852,12.268245915033742
15398,relu_25_7_12,0.13716241439183488,0.021862853303695463,0.14786092554727048,13.602877530010716
8385,relu_15_17_19,0.11147630532582535,0.021865033215455482,0.14786829685722183,11.530602407928338
13687,relu_22_24_29,0.1169193553924566,0.021868787590836623,0.14788099131002816,9.013978648946253
7641,relu_14_17_4,0.13455784638722673,0.021869094926194876,0.1478820304370848,13.00314277639752
5644,relu_11_24_5,0.11796795447667374,0.021871064906248707,0.14788869093425874,10.422752644105929
6275,relu_12_20_15,0.1323827417691542,0.021871402246926464,0.1478898314520862,13.599451544048728
8202,relu_15_10_25,0.13440158843994193,0.021871843894360588,0.147891324608175,14.038367411544911
7547,relu_14_13_18,0.13135423024495377,0.021872196699148878,0.14789251738728662,12.579204178168501
9624,relu_17_9_16,0.1402116330464674,0.021873535327698125,0.14789704299849313,14.454149349618111
5358,relu_11_13_16,0.11791719913482723,0.021880073920544335,0.14791914656508917,12.376253920773681
6107,relu_12_14_9,0.13094708045323625,0.021882203329999607,0.14792634427308615,13.864598307680803
487,relu_4_22_5,0.13740685304005876,0.021882608818027192,0.1479277148408208,13.44234220770241
11273,relu_19_16_18,0.11492500623067155,0.021884935617355085,0.14793557928150713,9.906922148280408
11841,relu_20_10_19,0.13678652524948173,0.02188682770133247,0.14794197410245838,13.198032317257283
5063,relu_10_29_18,0.1278269219398504,0.021888963220638446,0.14794919134837622,12.585526564723656
14588,relu_24_4_12,0.12810023148854507,0.021897810700155517,0.14797908872592613,12.653774352197951
12683,relu_21_14_24,0.12182412465413346,0.02190239298527151,0.1479945707966056,10.352980896938146
10388,relu_18_10_24,0.13754139264424575,0.02190710435852068,0.1480104873261374,13.355295907851641
