,neuron,mae,mse,rmse,Perror
3340,relu_8_19_23,0.24994984381012544,0.10085722367806217,0.3175802633635506,35.97414797946321
9561,relu_17_7_7,0.24569656066708193,0.10086847536982751,0.31759797759089636,36.4525993130779
6287,relu_12_20_27,0.24824209623150453,0.1008727470848107,0.31760470255462325,36.740797794698324
18475,relu_29_13_11,0.24629475288204775,0.10088275684236492,0.31762046036482744,36.57558821264672
683,relu_4_29_12,0.25387589745335204,0.10089860666015268,0.3176454102614308,37.240454238455165
9625,relu_17_9_17,0.24658279232792482,0.10090177074333956,0.3176503907495465,36.60715211461492
10049,relu_17_25_9,0.24884884171299562,0.10093270752290108,0.3176990832893622,36.74276856864354
18351,relu_29_8_22,0.25449876599125487,0.10098073504486248,0.31777466079733685,37.27106210108983
6507,relu_12_29_4,0.2494185417443067,0.10098081869751274,0.3177747924199035,36.7993023178646
9579,relu_17_7_25,0.24837486557774172,0.10100933292944465,0.31781965472488427,36.77990185383073
1515,relu_6_6_7,0.26551880054287536,0.10104178982350269,0.31787071243432086,38.1811027250026
12424,relu_21_5_8,0.24290058128647432,0.10104266203330975,0.317872084388217,36.17097214024332
8880,relu_16_8_28,0.2533545952301465,0.10104381914853813,0.317873904478707,36.71977009624572
6810,relu_13_13_10,0.23521705083660707,0.10105055287486608,0.3178844961222017,35.66030911603286
12812,relu_21_19_18,0.2424508183747083,0.10105857391093886,0.3178971121462711,36.28325031151144
3246,relu_8_16_10,0.22454264871887789,0.101078985732198,0.31792921497119137,33.88551209223831
8782,relu_16_5_11,0.255631999300047,0.10108608854747589,0.3179403852099885,37.424574730992944
280,relu_4_14_14,0.25487910322956664,0.10108899793001419,0.3179449605356471,37.30400927615007
9535,relu_17_6_8,0.24696710817627535,0.1011074915221755,0.31797404221441644,36.074481000808554
3892,relu_9_13_8,0.24157200749213995,0.10111633119757633,0.3179879419059414,36.13105796820382
13432,relu_22_15_17,0.24345009140781984,0.10111663353445219,0.3179884172960584,36.36015465059046
6444,relu_12_26_22,0.23781947787101568,0.1011470401286963,0.31803622455421066,35.85861806476832
6136,relu_12_15_11,0.23586809747032747,0.10115151134600218,0.31804325389167143,35.53728220682588
3602,relu_8_29_15,0.2478497784595929,0.10115554684579708,0.3180495980909221,36.71325155598683
17423,relu_27_28_12,0.24693553261570558,0.10117190157200909,0.3180753080199862,36.65545453259533
779,relu_5_5_27,0.25361596159748656,0.10119038044154925,0.318104354640972,37.24643662132131
17174,relu_27_19_6,0.2532801192264996,0.10119467740326908,0.31811110858200015,37.14889612251167
9371,relu_16_27_6,0.25260232500843627,0.10121456902177112,0.31814237225143577,37.16511811293797
4382,relu_10_4_12,0.2591220896702252,0.10121534641724442,0.31814359402201453,37.699610379309796
1066,relu_5_16_17,0.2956906866293393,0.10121855323263299,0.3181486338688774,38.3152607574648
12501,relu_21_8_4,0.24617003016285524,0.10125077869605684,0.31819927513439883,36.60061421816171
667,relu_4_28_23,0.20803731675441564,0.10127028048441719,0.3182299176451158,31.359087275855934
1120,relu_5_18_17,0.24886493380363287,0.10127343188924734,0.31823486906567505,36.56339373646924
253,relu_4_13_14,0.2448437970142804,0.101279050261461,0.31824369634206584,36.368340032691215
5915,relu_12_7_6,0.25553158037476165,0.10128582267964281,0.3182543364663596,37.02600388403235
17122,relu_27_17_8,0.23925419263653383,0.10128652726231094,0.3182554434134803,35.777972807345506
8121,relu_15_7_25,0.2598189871769391,0.1013278343864408,0.31832033297676854,37.769352024845304
2220,relu_7_5_10,0.25215281541641055,0.10135163471218242,0.3183577150190999,37.0463515408096
8246,relu_15_12_15,0.24985149614624605,0.10135211969680132,0.31835847671579487,36.31749356271324
4323,relu_9_29_7,0.2373134791403562,0.10136536835594909,0.31837928380462993,35.69396691645126
19283,relu_30_16_9,0.24891580753140077,0.10139611347628263,0.31842756393924604,36.841761782752386
14847,relu_24_13_28,0.23646251969151125,0.10140733865333396,0.31844518940209154,35.702260794948195
8259,relu_15_12_28,0.23685254268459902,0.10140782775074493,0.3184459573471532,35.496083756723706
11160,relu_19_12_13,0.2558129291992627,0.10141939269162029,0.318464115233758,37.44887965042977
14211,relu_23_17_13,0.2530072491627179,0.1014419132858977,0.31849947140599416,37.081407106400015
9765,relu_17_14_22,0.24657188467793092,0.10144997220457612,0.3185121225394351,36.13509053271963
17150,relu_27_18_9,0.25127141289524657,0.10146974945853231,0.3185431673392671,37.005014786835936
1048,relu_5_15_26,0.25017039589695556,0.10150529321640392,0.3185989535707924,36.968147891633684
2113,relu_6_28_11,0.2520939271908246,0.10151505683600927,0.3186142759450826,37.133655860073944
11130,relu_19_11_10,0.25322845690064055,0.10153862178595399,0.31865125417288725,36.902783185273734
8731,relu_15_30_14,0.2574789833288632,0.10154385519347167,0.31865946587771665,37.36980484301373
2515,relu_7_16_8,0.2524249713879071,0.10155899537432536,0.31868322104297453,37.0807279352253
10266,relu_18_6_10,0.24039468164737524,0.10156708823194871,0.3186959181287842,35.99637661606823
6239,relu_12_19_6,0.26566971950344664,0.1015967517429454,0.3187424536250943,38.07934436661537
11731,relu_20_6_17,0.2429020851403028,0.10160262900322116,0.3187516729418391,36.36238864695573
3987,relu_9_16_22,0.29517193250469786,0.10165089375482131,0.31882737296979585,39.56378577260032
14017,relu_23_10_8,0.261861429737135,0.10165237082992268,0.3188296893796478,37.958751668788786
16196,relu_26_9_27,0.2562848787765942,0.1016731003812261,0.31886219653829473,37.51179697732413
3230,relu_8_15_21,0.2558979552250348,0.10169044237500473,0.31888938893447794,37.13288250070827
10954,relu_19_4_23,0.25014911703877074,0.10169311344141656,0.31889357698363346,36.878059573089516
10335,relu_18_8_25,0.24170832447819338,0.1016947077610899,0.31889607674145176,36.157740095391716
160,relu_4_9_29,0.23425640161331,0.1017047905379659,0.3189118852253172,35.218035878007875
17733,relu_28_12_25,0.24035449321563543,0.10172467236638244,0.31894305505275145,36.14706405036891
6004,relu_12_10_14,0.25509269647411925,0.10173770182559339,0.3189634803948461,37.35230296680143
4761,relu_10_18_13,0.2557334315042935,0.10174305931270758,0.31897187856095965,37.165829100372875
17025,relu_27_13_19,0.25161035470776183,0.10174958682328596,0.31898211050666453,36.99644572005814
12669,relu_21_14_10,0.2518545549374066,0.10175300267190196,0.3189874647566922,37.12394880167823
6392,relu_12_24_24,0.2514210193901807,0.10177793590167161,0.31902654419604587,37.11029438098501
11343,relu_19_19_7,0.2441561966686994,0.101788684047283,0.3190433889728527,36.401846077119096
14642,relu_24_6_12,0.25895850472263915,0.10180582122343143,0.31907024496720376,37.61884242300927
4167,relu_9_23_13,0.2416823058872968,0.10180761344460329,0.319073053460494,36.297814729037725
3665,relu_9_4_24,0.2581242483120404,0.10184859203105313,0.31913726205357645,37.67111916695337
3501,relu_8_25_22,0.25326480083279235,0.10194240427336798,0.3192842061132495,37.22933270528573
6428,relu_12_26_6,0.2557375889282666,0.1019766630400976,0.31933785093549055,37.473000715971246
2527,relu_7_16_20,0.26156674437336547,0.10198666462295804,0.3193535104284248,37.305687698284416
714,relu_4_30_16,0.24424716825778783,0.10200384493326237,0.31938040787321686,36.17476859388845
12896,relu_21_22_21,0.24471674971394167,0.10201513786043191,0.3193980868139819,36.538353103630946
939,relu_5_11_25,0.2507507949620038,0.10202911107107707,0.3194199603516929,37.030086288772694
7159,relu_13_26_8,0.2539566319447003,0.1020348947952586,0.31942901370298,37.28430808936832
473,relu_4_21_18,0.2507893752317868,0.10204567685896854,0.3194458903460311,36.90277287216746
14591,relu_24_4_15,0.259017990158125,0.10207526620757634,0.3194922005426366,37.60050491623999
4383,relu_10_4_13,0.2545025508861981,0.10208329227947098,0.31950476096526476,37.38730704605305
4243,relu_9_26_8,0.25570906810574157,0.10210644425620116,0.31954098994683167,37.47498470311645
9497,relu_17_4_24,0.258177564666792,0.10213897600905146,0.31959188977358527,37.69701219162047
17712,relu_28_12_4,0.24959178380779848,0.10216689692532294,0.31963556893018485,36.975668720009224
3623,relu_8_30_9,0.27054552845768554,0.10217508883196783,0.3196483831211536,38.56227943755559
3777,relu_9_8_28,0.23844801001362428,0.10217972790150809,0.3196556395584287,35.81390258016822
5849,relu_12_4_21,0.2560548346500836,0.10218059048533053,0.3196569887947556,37.39440664658524
1506,relu_6_5_25,0.25464190654568297,0.10219298357865288,0.3196763731942867,36.45015462285576
770,relu_5_5_18,0.2413505177956067,0.10220482068340801,0.3196948868584044,35.69452525380488
1045,relu_5_15_23,0.2487946610908948,0.10220731008034395,0.319698780229678,36.82299228505592
6245,relu_12_19_12,0.24310945086292848,0.1022108510141451,0.3197043181036895,36.305057176745834
2552,relu_7_17_18,0.2610760193329297,0.10223678219997037,0.3197448704826559,37.930571501108446
3690,relu_9_5_22,0.2548898022633038,0.10225921468847919,0.31977994728950593,37.417326663694126
2165,relu_6_30_9,0.2425498973589383,0.10226939846882288,0.3197958699996341,36.045780876359956
12580,relu_21_10_29,0.24224166683964357,0.10228318867655577,0.3198174302263023,36.27382820811894
3168,relu_8_13_13,0.24164123945049867,0.1023011638943314,0.319845531302739,35.81480484620553
12433,relu_21_5_17,0.2507706444721661,0.10232208016134907,0.3198782270823525,37.051337908000875
6789,relu_13_12_16,0.26007650904469115,0.10232709632739367,0.3198860677294241,37.8691367554652
2606,relu_7_19_18,0.24721069745831117,0.10233602100420483,0.3199000171994444,36.76647595145873
1036,relu_5_15_14,0.255956546590849,0.10235664213366967,0.3199322461610734,37.32061012240064
1086,relu_5_17_10,0.24427260570339784,0.10236325928112779,0.319942587476453,36.53756147010957
8649,relu_15_27_13,0.25652094297222716,0.10236730996024772,0.3199489177357031,37.54469807978539
